STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
       5705;2020031300;   10;   5.6; 280;eor
       5705;2020031301;   10;   5.8; 280;eor
       5705;2020031302;   10;   7.2; 300;eor
       5705;2020031303;   10;   8.7; 310;eor
       5705;2020031304;   10;   6.2; 300;eor
       5705;2020031305;   10;   6.9; 300;eor
       5705;2020031306;   10;   7.7; 300;eor
       5705;2020031307;   10;   7.0; 300;eor
       5705;2020031308;   10;   8.7; 300;eor
       5705;2020031309;   10;  10.5; 290;eor
       5705;2020031310;   10;  11.1; 300;eor
       5705;2020031311;   10;  11.8; 300;eor
       5705;2020031312;   10;  11.5; 290;eor
       5705;2020031313;   10;  10.6; 300;eor
       5705;2020031314;   10;  10.7; 300;eor
       5705;2020031315;   10;   9.7; 300;eor
       5705;2020031316;   10;   9.4; 300;eor
       5705;2020031317;   10;   7.7; 310;eor
       5705;2020031318;   10;   6.3; 310;eor
       5705;2020031319;   10;   4.1; 290;eor
       5705;2020031320;   10;   3.0; 280;eor
       5705;2020031321;   10;   2.0; 290;eor
       5705;2020031322;   10;   0.9; 270;eor
       5705;2020031323;   10;   1.0; 210;eor
       5705;2020031400;   10;   1.5; 170;eor
       5705;2020031401;   10;   0.9; 330;eor
       5705;2020031402;   10;   0.9; 220;eor
       5705;2020031403;   10;   0.9; 240;eor
       5705;2020031404;   10;   1.1; 160;eor
       5705;2020031405;   10;   0.9; 350;eor
       5705;2020031406;   10;   0.7; 240;eor
       5705;2020031407;   10;   0.6; 310;eor
       5705;2020031408;   10;   1.5;  30;eor
       5705;2020031409;   10;   1.5;  90;eor
       5705;2020031410;   10;   1.1; 280;eor
       5705;2020031411;   10;   1.3; 230;eor
       5705;2020031412;   10;   2.2; 170;eor
       5705;2020031413;   10;   1.8; 160;eor
       5705;2020031414;   10;   2.4; 130;eor
       5705;2020031415;   10;   3.0; 100;eor
       5705;2020031416;   10;   3.4; 100;eor
       5705;2020031417;   10;   5.0; 180;eor
       5705;2020031418;   10;   3.5; 230;eor
       5705;2020031419;   10;   1.6; 220;eor
       5705;2020031420;   10;   1.9; 170;eor
       5705;2020031421;   10;   2.0; 170;eor
       5705;2020031422;   10;   1.7; 160;eor
       5705;2020031423;   10;   1.6; 170;eor
       5705;2020031500;   10;   1.4; 170;eor
       5705;2020031501;   10;   0.9; 180;eor
       5705;2020031502;   10;   1.2; 180;eor
       5705;2020031503;   10;   1.0; 190;eor
       5705;2020031504;   10;   1.0; 220;eor
       5705;2020031505;   10;   1.0; 180;eor
       5705;2020031506;   10;   0.9; 220;eor
       5705;2020031507;   10;   1.0; 240;eor
       5705;2020031508;   10;   1.9; 180;eor
       5705;2020031509;   10;   3.3; 180;eor
       5705;2020031510;   10;   4.2; 180;eor
       5705;2020031511;   10;   5.5; 180;eor
       5705;2020031512;   10;   6.1; 180;eor
       5705;2020031513;   10;   5.6; 180;eor
       5705;2020031514;   10;   5.6; 170;eor
       5705;2020031515;   10;   5.6; 180;eor
       5705;2020031516;   10;   5.1; 200;eor
       5705;2020031517;   10;   4.9; 200;eor
       5705;2020031518;   10;   3.1; 170;eor
       5705;2020031519;   10;   3.6; 160;eor
       5705;2020031520;   10;   2.5; 170;eor
       5705;2020031521;   10;   1.8; 170;eor
       5705;2020031522;   10;   2.0; 170;eor
       5705;2020031523;   10;   1.5; 170;eor
       5705;2020031600;   10;   1.4; 170;eor
       5705;2020031601;   10;   0.6; 100;eor
       5705;2020031602;   10;   0.7;  30;eor
       5705;2020031603;   10;   0.4; 350;eor
       5705;2020031604;   10;   0.7;  20;eor
       5705;2020031605;   10;   0.7;  20;eor
       5705;2020031606;   10;   0.8; 360;eor
       5705;2020031607;   10;   0.6;  30;eor
       5705;2020031608;   10;   0.4; 200;eor
       5705;2020031609;   10;   1.2; 160;eor
       5705;2020031610;   10;   1.1; 170;eor
       5705;2020031611;   10;   2.0; 170;eor
       5705;2020031612;   10;   1.5; 180;eor
       5705;2020031613;   10;   4.3; 230;eor
       5705;2020031614;   10;   5.0; 250;eor
       5705;2020031615;   10;   5.1; 260;eor
       5705;2020031616;   10;   5.8; 260;eor
       5705;2020031617;   10;   5.4; 260;eor
       5705;2020031618;   10;   3.1; 270;eor
       5705;2020031619;   10;   3.0; 310;eor
       5705;2020031620;   10;   1.4; 340;eor
       5705;2020031621;   10;   1.0; 170;eor
       5705;2020031622;   10;   1.9; 170;eor
       5705;2020031623;   10;   2.2; 180;eor
       5705;2020031700;   10;   2.0; 170;eor
       5705;2020031701;   10;   1.5; 190;eor
       5705;2020031702;   10;   1.8; 180;eor
       5705;2020031703;   10;   2.3; 170;eor
       5705;2020031704;   10;   1.6; 170;eor
       5705;2020031705;   10;   2.1; 170;eor
       5705;2020031706;   10;   1.9; 180;eor
       5705;2020031707;   10;   2.0; 190;eor
       5705;2020031708;   10;   1.4; 170;eor
       5705;2020031709;   10;   1.1; 210;eor
       5705;2020031710;   10;   5.1; 300;eor
       5705;2020031711;   10;   5.1; 300;eor
       5705;2020031712;   10;   4.4; 320;eor
       5705;2020031713;   10;   3.8; 320;eor
       5705;2020031714;   10;   2.9; 330;eor
       5705;2020031715;   10;   3.2; 320;eor
       5705;2020031716;   10;   3.8; 320;eor
       5705;2020031717;   10;   4.0; 330;eor
       5705;2020031718;   10;   2.9; 320;eor
       5705;2020031719;   10;   2.4; 330;eor
       5705;2020031720;   10;   1.3; 310;eor
       5705;2020031721;   10;   1.1; 190;eor
       5705;2020031722;   10;   1.8; 170;eor
       5705;2020031723;   10;   1.6; 170;eor
       5705;2020031800;   10;   1.3; 170;eor
       5705;2020031801;   10;   1.6; 180;eor
       5705;2020031802;   10;   1.4; 160;eor
       5705;2020031803;   10;   1.7; 180;eor
       5705;2020031804;   10;   1.8; 170;eor
       5705;2020031805;   10;   0.7; 160;eor
       5705;2020031806;   10;   0.6;  60;eor
       5705;2020031807;   10;   0.7;  30;eor
       5705;2020031808;   10;   0.7; 260;eor
       5705;2020031809;   10;   1.1; 190;eor
       5705;2020031810;   10;   1.8; 160;eor
       5705;2020031811;   10;   1.4; 220;eor
       5705;2020031812;   10;   2.7; 320;eor
       5705;2020031813;   10;   3.3; 330;eor
       5705;2020031814;   10;   3.3; 320;eor
       5705;2020031815;   10;   2.6; 330;eor
       5705;2020031816;   10;   1.9; 330;eor
       5705;2020031817;   10;   2.0; 330;eor
       5705;2020031818;   10;   1.7; 360;eor
       5705;2020031819;   10;   1.9;  60;eor
       5705;2020031820;   10;   1.4;  10;eor
       5705;2020031821;   10;   1.4; 360;eor
       5705;2020031822;   10;   1.7; 360;eor
       5705;2020031823;   10;   1.9; 360;eor
       5705;2020031900;   10;   2.6; 360;eor
       5705;2020031901;   10;   1.4;  10;eor
       5705;2020031902;   10;   1.3;  20;eor
       5705;2020031903;   10;   1.2;  40;eor
       5705;2020031904;   10;   1.8; 360;eor
       5705;2020031905;   10;   1.4;  10;eor
       5705;2020031906;   10;   2.2;  10;eor
       5705;2020031907;   10;   1.4; 360;eor
       5705;2020031908;   10;   1.0;  30;eor
       5705;2020031909;   10;   1.3;  90;eor
       5705;2020031910;   10;   1.6; 200;eor
       5705;2020031911;   10;   1.7; 130;eor
       5705;2020031912;   10;   2.6; 130;eor
       5705;2020031913;   10;   2.3; 170;eor
       5705;2020031914;   10;   1.9; 170;eor
       5705;2020031915;   10;   2.0; 140;eor
       5705;2020031916;   10;   1.5; 170;eor
       5705;2020031917;   10;   1.0; 150;eor
       5705;2020031918;   10;   1.5; 120;eor
       5705;2020031919;   10;   2.1;  90;eor
       5705;2020031920;   10;   0.6; 170;eor
       5705;2020031921;   10;   1.3;  40;eor
       5705;2020031922;   10;   2.1;  40;eor
       5705;2020031923;   10;   1.4;  30;eor
       5705;2020032000;   10;   2.4;  30;eor
       5705;2020032001;   10;   2.0;  40;eor
       5705;2020032002;   10;   1.5;  40;eor
       5705;2020032003;   10;   1.6;  60;eor
       5705;2020032004;   10;   2.2;  60;eor
       5705;2020032005;   10;   2.0;  60;eor
       5705;2020032006;   10;   1.8;  50;eor
       5705;2020032007;   10;   1.5;  30;eor
       5705;2020032008;   10;   1.6;  40;eor
       5705;2020032009;   10;   2.7;  70;eor
       5705;2020032010;   10;   2.6; 100;eor
       5705;2020032011;   10;   2.5;  80;eor
       5705;2020032012;   10;   3.2;  70;eor
       5705;2020032013;   10;   3.4;  70;eor
       5705;2020032014;   10;   4.3;  70;eor
       5705;2020032015;   10;   3.9;  70;eor
       5705;2020032016;   10;   5.1;  70;eor
       5705;2020032017;   10;   5.9;  60;eor
       5705;2020032018;   10;   6.0;  70;eor
       5705;2020032019;   10;   4.9;  60;eor
       5705;2020032020;   10;   5.2;  60;eor
       5705;2020032021;   10;   4.7;  60;eor
       5705;2020032022;   10;   4.7;  70;eor
       5705;2020032023;   10;   5.0;  70;eor
       5705;2020032100;   10;   4.8;  80;eor
       5705;2020032101;   10;   4.9;  70;eor
       5705;2020032102;   10;   4.7;  70;eor
       5705;2020032103;   10;   4.7;  80;eor
       5705;2020032104;   10;   5.5;  90;eor
       5705;2020032105;   10;   7.5;  90;eor
       5705;2020032106;   10;   7.4;  90;eor
       5705;2020032107;   10;   6.7;  90;eor
       5705;2020032108;   10;   5.7;  90;eor
       5705;2020032109;   10;   8.6;  90;eor
       5705;2020032110;   10;  10.0; 100;eor
       5705;2020032111;   10;   8.4;  90;eor
       5705;2020032112;   10;   7.7;  90;eor
       5705;2020032113;   10;   8.1;  90;eor
       5705;2020032114;   10;   9.2;  90;eor
       5705;2020032115;   10;   8.9;  90;eor
       5705;2020032116;   10;  10.3; 100;eor
       5705;2020032117;   10;   9.1; 100;eor
       5705;2020032118;   10;   8.7;  90;eor
       5705;2020032119;   10;   8.8;  90;eor
       5705;2020032120;   10;   8.5; 100;eor
       5705;2020032121;   10;   8.3; 100;eor
       5705;2020032122;   10;   7.3; 100;eor
       5705;2020032123;   10;   5.4; 100;eor
       5705;2020032200;   10;   5.6; 100;eor
       5705;2020032201;   10;   6.1; 110;eor
       5705;2020032202;   10;   6.6; 100;eor
       5705;2020032203;   10;   6.2; 100;eor
       5705;2020032204;   10;   5.3;  90;eor
       5705;2020032205;   10;   5.8;  90;eor
       5705;2020032206;   10;   6.0; 100;eor
       5705;2020032207;   10;   5.4;  90;eor
       5705;2020032208;   10;   7.0; 100;eor
       5705;2020032209;   10;   9.3; 130;eor
       5705;2020032210;   10;   8.7; 120;eor
       5705;2020032211;   10;   8.9; 120;eor
       5705;2020032212;   10;   8.0; 110;eor
       5705;2020032213;   10;   8.1; 110;eor
       5705;2020032214;   10;   8.4; 110;eor
       5705;2020032215;   10;   7.6; 110;eor
       5705;2020032216;   10;   7.4; 100;eor
       5705;2020032217;   10;   8.2; 120;eor
       5705;2020032218;   10;   7.9; 130;eor
       5705;2020032219;   10;   6.5; 130;eor
       5705;2020032220;   10;   6.5; 130;eor
       5705;2020032221;   10;   7.4; 130;eor
       5705;2020032222;   10;   7.7; 130;eor
       5705;2020032223;   10;   7.8; 120;eor
       5705;2020032300;   10;   8.0; 110;eor
       5705;2020032301;   10;   6.9; 110;eor
       5705;2020032302;   10;   7.5; 110;eor
       5705;2020032303;   10;   8.1; 110;eor
       5705;2020032304;   10;   7.7; 110;eor
       5705;2020032305;   10;   8.2; 100;eor
       5705;2020032306;   10;   7.7; 110;eor
       5705;2020032307;   10;   6.8; 110;eor
       5705;2020032308;   10;   7.5; 120;eor
       5705;2020032309;   10;   8.6; 140;eor
       5705;2020032310;   10;   8.3; 140;eor
       5705;2020032311;   10;   7.9; 150;eor
       5705;2020032312;   10;   6.9; 140;eor
       5705;2020032313;   10;   7.3; 150;eor
       5705;2020032314;   10;   6.7; 140;eor
       5705;2020032315;   10;   5.9; 130;eor
       5705;2020032316;   10;   5.3; 130;eor
       5705;2020032317;   10;   5.4; 130;eor
       5705;2020032318;   10;   4.9; 130;eor
       5705;2020032319;   10;   5.3; 130;eor
       5705;2020032320;   10;   4.8; 110;eor
       5705;2020032321;   10;   6.3; 110;eor
       5705;2020032322;   10;   7.9; 110;eor
       5705;2020032323;   10;   6.4; 120;eor
       5705;2020032400;   10;   5.3; 130;eor
       5705;2020032401;   10;   5.7; 130;eor
       5705;2020032402;   10;   6.9; 120;eor
       5705;2020032403;   10;   6.6; 120;eor
       5705;2020032404;   10;   3.8; 120;eor
       5705;2020032405;   10;   2.2;  90;eor
       5705;2020032406;   10;   1.6;  70;eor
       5705;2020032407;   10;   2.0; 110;eor
       5705;2020032408;   10;   4.9; 130;eor
       5705;2020032409;   10;   5.8; 140;eor
       5705;2020032410;   10;   6.2; 130;eor
       5705;2020032411;   10;   5.6; 120;eor
       5705;2020032412;   10;   5.9; 110;eor
       5705;2020032413;   10;   7.5; 120;eor
       5705;2020032414;   10;   6.9; 130;eor
       5705;2020032415;   10;   7.4; 120;eor
       5705;2020032416;   10;   6.7; 120;eor
       5705;2020032417;   10;   7.0; 120;eor
       5705;2020032418;   10;   5.0; 120;eor
       5705;2020032419;   10;   4.6; 110;eor
       5705;2020032420;   10;   6.3; 120;eor
       5705;2020032421;   10;   5.8; 120;eor
       5705;2020032422;   10;   5.2; 110;eor
       5705;2020032423;   10;   5.3;  90;eor
       5705;2020032500;   10;   5.9; 110;eor
       5705;2020032501;   10;   5.5; 100;eor
       5705;2020032502;   10;   5.5; 100;eor
       5705;2020032503;   10;   3.6;  90;eor
       5705;2020032504;   10;   3.0;  80;eor
       5705;2020032505;   10;   4.2;  80;eor
       5705;2020032506;   10;   3.9;  80;eor
       5705;2020032507;   10;   3.8;  80;eor
       5705;2020032508;   10;   4.9;  90;eor
       5705;2020032509;   10;   7.0; 110;eor
       5705;2020032510;   10;   6.5; 110;eor
       5705;2020032511;   10;   6.7; 110;eor
       5705;2020032512;   10;   7.6; 110;eor
       5705;2020032513;   10;   7.7; 110;eor
       5705;2020032514;   10;   7.7; 110;eor
       5705;2020032515;   10;  10.6; 110;eor
       5705;2020032516;   10;  10.2; 120;eor
       5705;2020032517;   10;   9.7; 120;eor
       5705;2020032518;   10;   9.0; 120;eor
       5705;2020032519;   10;   7.4; 120;eor
       5705;2020032520;   10;   6.9; 110;eor
       5705;2020032521;   10;   7.3; 100;eor
       5705;2020032522;   10;   6.9; 100;eor
       5705;2020032523;   10;   6.9; 100;eor
       5705;2020032600;   10;   6.8; 100;eor
       5705;2020032601;   10;   6.2;  90;eor
       5705;2020032602;   10;   4.8;  90;eor
       5705;2020032603;   10;   6.0;  90;eor
       5705;2020032604;   10;   5.3;  90;eor
       5705;2020032605;   10;   6.3;  90;eor
       5705;2020032606;   10;   7.4; 100;eor
       5705;2020032607;   10;   8.6; 100;eor
       5705;2020032608;   10;   8.4; 110;eor
       5705;2020032609;   10;   8.3; 110;eor
       5705;2020032610;   10;   7.9; 120;eor
       5705;2020032611;   10;   7.4; 120;eor
       5705;2020032612;   10;   7.0; 120;eor
       5705;2020032613;   10;   6.9; 110;eor
       5705;2020032614;   10;   6.3; 110;eor
       5705;2020032615;   10;   6.2; 110;eor
       5705;2020032616;   10;   6.5; 120;eor
       5705;2020032617;   10;   5.9; 110;eor
       5705;2020032618;   10;   4.0;  90;eor
       5705;2020032619;   10;   6.6; 100;eor
       5705;2020032620;   10;   5.8;  90;eor
       5705;2020032621;   10;   5.9;  90;eor
       5705;2020032622;   10;   5.6;  80;eor
       5705;2020032623;   10;   6.4;  70;eor
       5705;2020032700;   10;   6.4;  70;eor
       5705;2020032701;   10;   5.6;  70;eor
       5705;2020032702;   10;   4.6;  70;eor
       5705;2020032703;   10;   3.9;  60;eor
       5705;2020032704;   10;   5.3;  70;eor
       5705;2020032705;   10;   3.6;  80;eor
       5705;2020032706;   10;   4.1;  90;eor
       5705;2020032707;   10;   2.7; 100;eor
       5705;2020032708;   10;   4.0;  90;eor
       5705;2020032709;   10;   5.9; 100;eor
       5705;2020032710;   10;   5.7; 110;eor
       5705;2020032711;   10;   6.0; 120;eor
       5705;2020032712;   10;   5.4; 110;eor
       5705;2020032713;   10;   5.8; 110;eor
       5705;2020032714;   10;   5.4; 130;eor
       5705;2020032715;   10;   5.8; 130;eor
       5705;2020032716;   10;   5.2; 120;eor
       5705;2020032717;   10;   3.8; 120;eor
       5705;2020032718;   10;   2.2;  90;eor
       5705;2020032719;   10;   3.4;  80;eor
       5705;2020032720;   10;   5.8; 100;eor
       5705;2020032721;   10;   6.0; 110;eor
       5705;2020032722;   10;   4.0; 100;eor
       5705;2020032723;   10;   3.6;  80;eor
       5705;2020032800;   10;   3.0;  70;eor
       5705;2020032801;   10;   2.8;  60;eor
       5705;2020032802;   10;   2.8;  50;eor
       5705;2020032803;   10;   1.6;  40;eor
       5705;2020032804;   10;   1.2;  30;eor
       5705;2020032805;   10;   2.2;  20;eor
       5705;2020032806;   10;   2.4;  20;eor
       5705;2020032807;   10;   1.9;  40;eor
       5705;2020032808;   10;   2.6;  60;eor
       5705;2020032809;   10;   2.9;  70;eor
       5705;2020032810;   10;   3.9;  90;eor
       5705;2020032811;   10;   4.4;  90;eor
       5705;2020032812;   10;   4.1;  90;eor
       5705;2020032813;   10;   3.4;  70;eor
       5705;2020032814;   10;   3.6;  80;eor
       5705;2020032815;   10;   3.8;  70;eor
       5705;2020032816;   10;   4.7;  80;eor
       5705;2020032817;   10;   4.8;  70;eor
       5705;2020032818;   10;   4.4;  60;eor
       5705;2020032819;   10;   4.1;  50;eor
       5705;2020032820;   10;   3.7;  60;eor
       5705;2020032821;   10;   3.7;  50;eor
       5705;2020032822;   10;   2.9;  40;eor
       5705;2020032823;   10;   2.1;  40;eor
       5705;2020032900;   10;   2.1;  40;eor
       5705;2020032901;   10;   2.7;  20;eor
       5705;2020032902;   10;   2.5;  20;eor
       5705;2020032903;   10;   2.9;  10;eor
       5705;2020032904;   10;   3.0;  10;eor
       5705;2020032905;   10;   2.8;  10;eor
       5705;2020032906;   10;   2.4;  10;eor
       5705;2020032907;   10;   3.1;  10;eor
       5705;2020032908;   10;   3.4;  20;eor
       5705;2020032909;   10;   2.7;  20;eor
       5705;2020032910;   10;   3.0;  20;eor
       5705;2020032911;   10;   3.5;  40;eor
       5705;2020032912;   10;   4.3;  60;eor
       5705;2020032913;   10;   3.6;  40;eor
       5705;2020032914;   10;   3.3;  60;eor
       5705;2020032915;   10;   4.3;  60;eor
       5705;2020032916;   10;   4.6;  50;eor
       5705;2020032917;   10;   5.5;  60;eor
       5705;2020032918;   10;   6.1;  50;eor
       5705;2020032919;   10;   6.7;  60;eor
       5705;2020032920;   10;   6.8;  70;eor
       5705;2020032921;   10;   5.7;  50;eor
       5705;2020032922;   10;   6.1;  60;eor
       5705;2020032923;   10;   4.7;  60;eor
       5705;2020033000;   10;   3.6;  70;eor
       5705;2020033001;   10;   4.9;  80;eor
       5705;2020033002;   10;   4.1;  80;eor
       5705;2020033003;   10;   4.1;  80;eor
       5705;2020033004;   10;   3.6;  70;eor
       5705;2020033005;   10;   2.8;  50;eor
       5705;2020033006;   10;   3.4;  60;eor
       5705;2020033007;   10;   3.0;  60;eor
       5705;2020033008;   10;   3.6;  80;eor
       5705;2020033009;   10;   5.4; 100;eor
       5705;2020033010;   10;   4.1;  90;eor
       5705;2020033011;   10;   3.8;  80;eor
       5705;2020033012;   10;   4.5;  80;eor
       5705;2020033013;   10;   4.0;  70;eor
       5705;2020033014;   10;   4.0;  90;eor
       5705;2020033015;   10;   3.4;  90;eor
       5705;2020033016;   10;   3.2;  90;eor
       5705;2020033017;   10;   2.1;  90;eor
       5705;2020033018;   10;   1.2; 130;eor
       5705;2020033019;   10;   1.3;  70;eor
       5705;2020033020;   10;   0.8;  40;eor
       5705;2020033021;   10;   1.7;  60;eor
       5705;2020033022;   10;   1.4;  80;eor
       5705;2020033023;   10;   1.3;  60;eor
       5705;2020033100;   10;   1.1;  60;eor
       5705;2020033101;   10;   1.3;  80;eor
       5705;2020033102;   10;   2.1;  80;eor
       5705;2020033103;   10;   3.0;  80;eor
       5705;2020033104;   10;   3.8; 100;eor
       5705;2020033105;   10;   2.8;  90;eor
       5705;2020033106;   10;   2.7;  80;eor
       5705;2020033107;   10;   2.7;  70;eor
       5705;2020033108;   10;   4.2; 100;eor
       5705;2020033109;   10;   5.6; 100;eor
       5705;2020033110;   10;   4.3;  80;eor
       5705;2020033111;   10;   4.6;  80;eor
       5705;2020033112;   10;   5.0;  90;eor
       5705;2020033113;   10;   5.6;  80;eor
       5705;2020033114;   10;   5.2;  80;eor
       5705;2020033115;   10;   4.0;  70;eor
       5705;2020033116;   10;   4.0;  90;eor
       5705;2020033117;   10;   3.2;  90;eor
       5705;2020033118;   10;   3.3;  90;eor
       5705;2020033119;   10;   4.2;  90;eor
       5705;2020033120;   10;   4.0; 100;eor
       5705;2020033121;   10;   4.0;  90;eor
       5705;2020033122;   10;   3.3; 110;eor
       5705;2020033123;   10;   1.6; 120;eor
       5705;2020040100;   10;   0.8; 180;eor
       5705;2020040101;   10;   1.1;  60;eor
       5705;2020040102;   10;   1.5;  40;eor
       5705;2020040103;   10;   1.5;  40;eor
       5705;2020040104;   10;   1.1;  40;eor
       5705;2020040105;   10;   0.9;  30;eor
       5705;2020040106;   10;   1.0;  30;eor
       5705;2020040107;   10;   1.3;  60;eor
       5705;2020040108;   10;   1.0; 220;eor
       5705;2020040109;   10;   1.2; 190;eor
       5705;2020040110;   10;   1.9; 140;eor
       5705;2020040111;   10;   1.8; 120;eor
       5705;2020040112;   10;   2.1; 170;eor
       5705;2020040113;   10;   2.3; 160;eor
       5705;2020040114;   10;   2.0; 240;eor
       5705;2020040115;   10;   2.1; 100;eor
       5705;2020040116;   10;   2.1; 150;eor
       5705;2020040117;   10;   1.5; 140;eor
       5705;2020040118;   10;   2.5; 130;eor
       5705;2020040119;   10;   1.5; 130;eor
       5705;2020040120;   10;   0.7; 260;eor
       5705;2020040121;   10;   0.1; 190;eor
       5705;2020040122;   10;   0.2; 250;eor
       5705;2020040123;   10;   1.0; 170;eor
       5705;2020040200;   10;   1.0; 190;eor
       5705;2020040201;   10;   0.6; 310;eor
       5705;2020040202;   10;   1.1;  30;eor
       5705;2020040203;   10;   0.9;  30;eor
       5705;2020040204;   10;   0.8;  20;eor
       5705;2020040205;   10;   0.6;  60;eor
       5705;2020040206;   10;   1.2; 170;eor
       5705;2020040207;   10;   0.7; 200;eor
       5705;2020040208;   10;   1.0; 280;eor
       5705;2020040209;   10;   1.4;  90;eor
       5705;2020040210;   10;   1.5; 180;eor
       5705;2020040211;   10;   1.6; 230;eor
       5705;2020040212;   10;   2.2; 240;eor
       5705;2020040213;   10;   2.1; 290;eor
       5705;2020040214;   10;   3.9; 290;eor
       5705;2020040215;   10;   3.9; 320;eor
       5705;2020040216;   10;   4.5; 310;eor
       5705;2020040217;   10;   4.6; 320;eor
       5705;2020040218;   10;   4.9; 320;eor
       5705;2020040219;   10;   4.0; 320;eor
       5705;2020040220;   10;   1.6; 300;eor
       5705;2020040221;   10;   1.0; 260;eor
       5705;2020040222;   10;   2.9; 350;eor
       5705;2020040223;   10;   2.7; 350;eor
       5705;2020040300;   10;   3.0; 350;eor
       5705;2020040301;   10;   3.3; 340;eor
       5705;2020040302;   10;   2.1; 280;eor
       5705;2020040303;   10;   1.6; 230;eor
       5705;2020040304;   10;   2.1; 240;eor
       5705;2020040305;   10;   2.2; 220;eor
       5705;2020040306;   10;   2.2; 200;eor
       5705;2020040307;   10;   2.7; 190;eor
       5705;2020040308;   10;   1.7; 190;eor
       5705;2020040309;   10;   1.0; 210;eor
       5705;2020040310;   10;   1.4; 250;eor
       5705;2020040311;   10;   2.5; 300;eor
       5705;2020040312;   10;   3.6; 320;eor
       5705;2020040313;   10;   5.4; 300;eor
       5705;2020040314;   10;   5.8; 310;eor
       5705;2020040315;   10;   5.1; 310;eor
       5705;2020040316;   10;   4.8; 310;eor
       5705;2020040317;   10;   4.4; 310;eor
       5705;2020040318;   10;   4.1; 310;eor
       5705;2020040319;   10;   4.2; 310;eor
       5705;2020040320;   10;   2.5; 320;eor
       5705;2020040321;   10;   2.3; 320;eor
       5705;2020040322;   10;   1.6; 310;eor
       5705;2020040323;   10;   2.5; 340;eor
       5705;2020040400;   10;   2.4; 360;eor
       5705;2020040401;   10;   2.5;  10;eor
       5705;2020040402;   10;   1.6;  10;eor
       5705;2020040403;   10;   1.0; 230;eor
       5705;2020040404;   10;   0.9; 300;eor
       5705;2020040405;   10;   1.2;  20;eor
       5705;2020040406;   10;   2.0;  10;eor
       5705;2020040407;   10;   1.7;  20;eor
       5705;2020040408;   10;   1.1; 300;eor
       5705;2020040409;   10;   1.4; 230;eor
       5705;2020040410;   10;   1.6; 120;eor
       5705;2020040411;   10;   2.3; 170;eor
       5705;2020040412;   10;   1.9; 170;eor
       5705;2020040413;   10;   2.3; 180;eor
       5705;2020040414;   10;   2.1; 140;eor
       5705;2020040415;   10;   2.1;  80;eor
       5705;2020040416;   10;   2.3; 100;eor
       5705;2020040417;   10;   2.2; 100;eor
       5705;2020040418;   10;   2.7;  90;eor
       5705;2020040419;   10;   2.8;  80;eor
       5705;2020040420;   10;   3.6;  90;eor
       5705;2020040421;   10;   3.9; 100;eor
       5705;2020040422;   10;   1.9; 120;eor
       5705;2020040423;   10;   2.7;  90;eor
       5705;2020040500;   10;   2.3;  80;eor
       5705;2020040501;   10;   2.3;  70;eor
       5705;2020040502;   10;   2.3;  60;eor
       5705;2020040503;   10;   1.2;  50;eor
       5705;2020040504;   10;   1.1;  50;eor
       5705;2020040505;   10;   2.2;  60;eor
       5705;2020040506;   10;   1.0;  80;eor
       5705;2020040507;   10;   1.8; 110;eor
       5705;2020040508;   10;   3.9; 140;eor
       5705;2020040509;   10;   6.2; 150;eor
       5705;2020040510;   10;   7.2; 140;eor
       5705;2020040511;   10;   7.3; 160;eor
       5705;2020040512;   10;   6.8; 130;eor
       5705;2020040513;   10;   7.2; 140;eor
       5705;2020040514;   10;   6.5; 140;eor
       5705;2020040515;   10;   6.2; 140;eor
       5705;2020040516;   10;   5.8; 150;eor
       5705;2020040517;   10;   6.3; 140;eor
       5705;2020040518;   10;   5.6; 120;eor
       5705;2020040519;   10;   5.2; 120;eor
       5705;2020040520;   10;   4.5; 110;eor
       5705;2020040521;   10;   1.8; 120;eor
       5705;2020040522;   10;   2.4; 130;eor
       5705;2020040523;   10;   2.1; 130;eor
       5705;2020040600;   10;   1.6; 100;eor
       5705;2020040601;   10;   2.0;  80;eor
       5705;2020040602;   10;   1.0; 120;eor
       5705;2020040603;   10;   0.7; 190;eor
       5705;2020040604;   10;   1.0;  20;eor
       5705;2020040605;   10;   1.1;  10;eor
       5705;2020040606;   10;   0.7;  20;eor
       5705;2020040607;   10;   0.5; 350;eor
       5705;2020040608;   10;   0.9; 180;eor
       5705;2020040609;   10;   1.9; 170;eor
       5705;2020040610;   10;   1.7; 160;eor
       5705;2020040611;   10;   1.7; 200;eor
       5705;2020040612;   10;   1.9; 240;eor
       5705;2020040613;   10;   2.2; 300;eor
       5705;2020040614;   10;   2.5; 330;eor
       5705;2020040615;   10;   1.9; 270;eor
       5705;2020040616;   10;   2.2; 220;eor
       5705;2020040617;   10;   2.0; 190;eor
       5705;2020040618;   10;   2.6; 180;eor
       5705;2020040619;   10;   2.3; 150;eor
       5705;2020040620;   10;   1.5; 190;eor
       5705;2020040621;   10;   1.8; 180;eor
       5705;2020040622;   10;   1.7; 180;eor
       5705;2020040623;   10;   1.6; 170;eor
       5705;2020040700;   10;   1.4; 170;eor
       5705;2020040701;   10;   1.0; 130;eor
       5705;2020040702;   10;   0.9;  40;eor
       5705;2020040703;   10;   1.0;  10;eor
       5705;2020040704;   10;   1.0;  10;eor
       5705;2020040705;   10;   1.1;  10;eor
       5705;2020040706;   10;   0.7; 110;eor
