ts_now;ts_simulator;node;consumption;production
2021-12-17 22:03:54;2020-09-22 06:40:00;ip-172-20-58-134.ec2.internal;2142;1501.2
2021-12-17 22:03:54;2020-09-22 06:40:00;ip-172-20-61-178.ec2.internal;176;12.6
2021-12-17 22:04:00;2020-09-22 06:40:00;ip-172-20-45-201.ec2.internal;131;
2021-12-17 22:04:00;2020-09-22 06:40:00;ip-172-20-49-41.ec2.internal;97;908.3
2021-12-17 22:04:00;2020-09-22 06:40:00;ip-172-20-58-134.ec2.internal;2142;1501.2
2021-12-17 22:04:00;2020-09-22 06:40:00;ip-172-20-61-178.ec2.internal;176;12.6
2021-12-17 22:04:06;2020-09-22 06:50:00;ip-172-20-45-201.ec2.internal;170;
2021-12-17 22:04:06;2020-09-22 06:50:00;ip-172-20-49-41.ec2.internal;119;1032.7
2021-12-17 22:04:06;2020-09-22 06:50:00;ip-172-20-58-134.ec2.internal;2153;1718.0
2021-12-17 22:04:06;2020-09-22 06:50:00;ip-172-20-61-178.ec2.internal;202;3.1
2021-12-17 22:04:11;2020-09-22 06:50:00;ip-172-20-45-201.ec2.internal;170;
2021-12-17 22:04:11;2020-09-22 06:50:00;ip-172-20-49-41.ec2.internal;119;1032.7
2021-12-17 22:04:11;2020-09-22 06:50:00;ip-172-20-58-134.ec2.internal;2153;1718.0
2021-12-17 22:04:11;2020-09-22 06:50:00;ip-172-20-61-178.ec2.internal;202;3.1
2021-12-17 22:04:17;2020-09-22 06:50:00;ip-172-20-45-201.ec2.internal;170;
2021-12-17 22:04:17;2020-09-22 06:50:00;ip-172-20-49-41.ec2.internal;119;1032.7
2021-12-17 22:04:17;2020-09-22 06:50:00;ip-172-20-58-134.ec2.internal;2153;1718.0
2021-12-17 22:04:17;2020-09-22 06:50:00;ip-172-20-61-178.ec2.internal;202;3.1
2021-12-17 22:04:22;2020-09-22 06:50:00;ip-172-20-45-201.ec2.internal;132;
2021-12-17 22:04:22;2020-09-22 06:50:00;ip-172-20-49-41.ec2.internal;118;1032.7
2021-12-17 22:04:22;2020-09-22 06:50:00;ip-172-20-58-134.ec2.internal;2139;1718.0
2021-12-17 22:04:22;2020-09-22 06:50:00;ip-172-20-61-178.ec2.internal;177;3.1
2021-12-17 22:04:28;2020-09-22 06:50:00;ip-172-20-45-201.ec2.internal;132;
2021-12-17 22:04:28;2020-09-22 06:50:00;ip-172-20-49-41.ec2.internal;118;1032.7
2021-12-17 22:04:28;2020-09-22 06:50:00;ip-172-20-58-134.ec2.internal;2139;1718.0
2021-12-17 22:04:28;2020-09-22 06:50:00;ip-172-20-61-178.ec2.internal;177;3.1
2021-12-17 22:04:34;2020-09-22 07:00:00;ip-172-20-45-201.ec2.internal;159;
2021-12-17 22:04:34;2020-09-22 07:00:00;ip-172-20-49-41.ec2.internal;119;1162.8
2021-12-17 22:04:34;2020-09-22 07:00:00;ip-172-20-58-134.ec2.internal;2136;1934.9
2021-12-17 22:04:34;2020-09-22 07:00:00;ip-172-20-61-178.ec2.internal;180;3.1
2021-12-17 22:04:39;2020-09-22 07:00:00;ip-172-20-45-201.ec2.internal;159;
2021-12-17 22:04:39;2020-09-22 07:00:00;ip-172-20-49-41.ec2.internal;119;1162.8
2021-12-17 22:04:39;2020-09-22 07:00:00;ip-172-20-58-134.ec2.internal;2136;1934.9
2021-12-17 22:04:39;2020-09-22 07:00:00;ip-172-20-61-178.ec2.internal;180;3.1
2021-12-17 22:04:45;2020-09-22 07:00:00;ip-172-20-45-201.ec2.internal;159;
2021-12-17 22:04:45;2020-09-22 07:00:00;ip-172-20-49-41.ec2.internal;119;1162.8
2021-12-17 22:04:45;2020-09-22 07:00:00;ip-172-20-58-134.ec2.internal;2136;1934.9
2021-12-17 22:04:45;2020-09-22 07:00:00;ip-172-20-61-178.ec2.internal;180;3.1
2021-12-17 22:04:51;2020-09-22 07:00:00;ip-172-20-45-201.ec2.internal;134;
2021-12-17 22:04:51;2020-09-22 07:00:00;ip-172-20-49-41.ec2.internal;102;1162.8
2021-12-17 22:04:51;2020-09-22 07:00:00;ip-172-20-58-134.ec2.internal;2154;1934.9
2021-12-17 22:04:51;2020-09-22 07:00:00;ip-172-20-61-178.ec2.internal;171;3.1
2021-12-17 22:04:56;2020-09-22 07:00:00;ip-172-20-45-201.ec2.internal;134;
2021-12-17 22:04:56;2020-09-22 07:00:00;ip-172-20-49-41.ec2.internal;102;1162.8
2021-12-17 22:04:56;2020-09-22 07:00:00;ip-172-20-58-134.ec2.internal;2154;1934.9
2021-12-17 22:04:56;2020-09-22 07:00:00;ip-172-20-61-178.ec2.internal;171;3.1
2021-12-17 22:05:02;2020-09-22 07:10:00;ip-172-20-45-201.ec2.internal;134;
2021-12-17 22:05:02;2020-09-22 07:10:00;ip-172-20-49-41.ec2.internal;102;1326.1
2021-12-17 22:05:02;2020-09-22 07:10:00;ip-172-20-58-134.ec2.internal;2154;2201.8
2021-12-17 22:05:02;2020-09-22 07:10:00;ip-172-20-61-178.ec2.internal;171;8.4
2021-12-17 22:05:07;2020-09-22 07:10:00;ip-172-20-45-201.ec2.internal;164;
2021-12-17 22:05:07;2020-09-22 07:10:00;ip-172-20-49-41.ec2.internal;135;1326.1
2021-12-17 22:05:07;2020-09-22 07:10:00;ip-172-20-58-134.ec2.internal;2154;2201.8
2021-12-17 22:05:07;2020-09-22 07:10:00;ip-172-20-61-178.ec2.internal;205;8.4
2021-12-17 22:05:13;2020-09-22 07:10:00;ip-172-20-45-201.ec2.internal;164;
2021-12-17 22:05:13;2020-09-22 07:10:00;ip-172-20-49-41.ec2.internal;135;1326.1
2021-12-17 22:05:13;2020-09-22 07:10:00;ip-172-20-58-134.ec2.internal;2154;2201.8
2021-12-17 22:05:13;2020-09-22 07:10:00;ip-172-20-61-178.ec2.internal;205;8.4
2021-12-17 22:05:19;2020-09-22 07:10:00;ip-172-20-45-201.ec2.internal;131;
2021-12-17 22:05:19;2020-09-22 07:10:00;ip-172-20-49-41.ec2.internal;103;1326.1
2021-12-17 22:05:19;2020-09-22 07:10:00;ip-172-20-58-134.ec2.internal;2142;2201.8
2021-12-17 22:05:19;2020-09-22 07:10:00;ip-172-20-61-178.ec2.internal;174;8.4
2021-12-17 22:05:24;2020-09-22 07:10:00;ip-172-20-45-201.ec2.internal;131;
2021-12-17 22:05:24;2020-09-22 07:10:00;ip-172-20-49-41.ec2.internal;103;1326.1
2021-12-17 22:05:24;2020-09-22 07:10:00;ip-172-20-58-134.ec2.internal;2142;2201.8
2021-12-17 22:05:24;2020-09-22 07:10:00;ip-172-20-61-178.ec2.internal;174;8.4
2021-12-17 22:05:30;2020-09-22 07:10:00;ip-172-20-45-201.ec2.internal;131;
2021-12-17 22:05:30;2020-09-22 07:10:00;ip-172-20-49-41.ec2.internal;103;1326.1
2021-12-17 22:05:30;2020-09-22 07:10:00;ip-172-20-58-134.ec2.internal;2142;2201.8
2021-12-17 22:05:30;2020-09-22 07:10:00;ip-172-20-61-178.ec2.internal;174;8.4
2021-12-17 22:05:35;2020-09-22 07:20:00;ip-172-20-45-201.ec2.internal;153;
2021-12-17 22:05:35;2020-09-22 07:20:00;ip-172-20-49-41.ec2.internal;127;1498.7
2021-12-17 22:05:35;2020-09-22 07:20:00;ip-172-20-58-134.ec2.internal;2157;2485.3
2021-12-17 22:05:35;2020-09-22 07:20:00;ip-172-20-61-178.ec2.internal;181;12.6
2021-12-17 22:05:41;2020-09-22 07:20:00;ip-172-20-45-201.ec2.internal;153;
2021-12-17 22:05:41;2020-09-22 07:20:00;ip-172-20-49-41.ec2.internal;127;1498.7
2021-12-17 22:05:41;2020-09-22 07:20:00;ip-172-20-58-134.ec2.internal;2157;2485.3
2021-12-17 22:05:41;2020-09-22 07:20:00;ip-172-20-61-178.ec2.internal;181;12.6
2021-12-17 22:05:47;2020-09-22 07:20:00;ip-172-20-45-201.ec2.internal;153;
2021-12-17 22:05:47;2020-09-22 07:20:00;ip-172-20-49-41.ec2.internal;127;1498.7
2021-12-17 22:05:47;2020-09-22 07:20:00;ip-172-20-58-134.ec2.internal;2157;2485.3
2021-12-17 22:05:47;2020-09-22 07:20:00;ip-172-20-61-178.ec2.internal;181;12.6
2021-12-17 22:05:52;2020-09-22 07:20:00;ip-172-20-45-201.ec2.internal;144;
2021-12-17 22:05:52;2020-09-22 07:20:00;ip-172-20-49-41.ec2.internal;115;1498.7
2021-12-17 22:05:52;2020-09-22 07:20:00;ip-172-20-58-134.ec2.internal;2160;2485.3
2021-12-17 22:05:52;2020-09-22 07:20:00;ip-172-20-61-178.ec2.internal;208;12.6
2021-12-17 22:05:58;2020-09-22 07:20:00;ip-172-20-45-201.ec2.internal;144;
2021-12-17 22:05:58;2020-09-22 07:20:00;ip-172-20-49-41.ec2.internal;115;1498.7
2021-12-17 22:05:58;2020-09-22 07:20:00;ip-172-20-58-134.ec2.internal;2160;2485.3
2021-12-17 22:05:58;2020-09-22 07:20:00;ip-172-20-61-178.ec2.internal;208;12.6
2021-12-17 22:06:04;2020-09-22 07:30:00;ip-172-20-45-201.ec2.internal;158;
2021-12-17 22:06:04;2020-09-22 07:30:00;ip-172-20-49-41.ec2.internal;118;1656.0
2021-12-17 22:06:04;2020-09-22 07:30:00;ip-172-20-58-134.ec2.internal;2123;2735.5
2021-12-17 22:06:04;2020-09-22 07:30:00;ip-172-20-61-178.ec2.internal;176;24.5
2021-12-17 22:06:09;2020-09-22 07:30:00;ip-172-20-45-201.ec2.internal;158;
2021-12-17 22:06:09;2020-09-22 07:30:00;ip-172-20-49-41.ec2.internal;118;1656.0
2021-12-17 22:06:09;2020-09-22 07:30:00;ip-172-20-58-134.ec2.internal;2123;2735.5
2021-12-17 22:06:09;2020-09-22 07:30:00;ip-172-20-61-178.ec2.internal;176;24.5
2021-12-17 22:06:15;2020-09-22 07:30:00;ip-172-20-45-201.ec2.internal;158;
2021-12-17 22:06:15;2020-09-22 07:30:00;ip-172-20-49-41.ec2.internal;118;1656.0
2021-12-17 22:06:15;2020-09-22 07:30:00;ip-172-20-58-134.ec2.internal;2123;2735.5
2021-12-17 22:06:15;2020-09-22 07:30:00;ip-172-20-61-178.ec2.internal;176;24.5
2021-12-17 22:06:21;2020-09-22 07:30:00;ip-172-20-45-201.ec2.internal;157;
2021-12-17 22:06:21;2020-09-22 07:30:00;ip-172-20-49-41.ec2.internal;127;1656.0
2021-12-17 22:06:21;2020-09-22 07:30:00;ip-172-20-58-134.ec2.internal;2141;2735.5
2021-12-17 22:06:21;2020-09-22 07:30:00;ip-172-20-61-178.ec2.internal;192;24.5
2021-12-17 22:06:26;2020-09-22 07:30:00;ip-172-20-45-201.ec2.internal;157;
2021-12-17 22:06:26;2020-09-22 07:30:00;ip-172-20-49-41.ec2.internal;127;1656.0
2021-12-17 22:06:26;2020-09-22 07:30:00;ip-172-20-58-134.ec2.internal;2141;2735.5
2021-12-17 22:06:26;2020-09-22 07:30:00;ip-172-20-61-178.ec2.internal;192;24.5
2021-12-17 22:06:32;2020-09-22 07:40:00;ip-172-20-45-201.ec2.internal;157;
2021-12-17 22:06:32;2020-09-22 07:40:00;ip-172-20-49-41.ec2.internal;127;1901.0
2021-12-17 22:06:32;2020-09-22 07:40:00;ip-172-20-58-134.ec2.internal;2141;3135.8
2021-12-17 22:06:32;2020-09-22 07:40:00;ip-172-20-61-178.ec2.internal;192;32.6
2021-12-17 22:06:38;2020-09-22 07:40:00;ip-172-20-45-201.ec2.internal;143;
2021-12-17 22:06:38;2020-09-22 07:40:00;ip-172-20-49-41.ec2.internal;127;1901.0
2021-12-17 22:06:38;2020-09-22 07:40:00;ip-172-20-58-134.ec2.internal;2125;3135.8
2021-12-17 22:06:38;2020-09-22 07:40:00;ip-172-20-61-178.ec2.internal;180;32.6
2021-12-17 22:06:43;2020-09-22 07:40:00;ip-172-20-45-201.ec2.internal;143;
2021-12-17 22:06:43;2020-09-22 07:40:00;ip-172-20-49-41.ec2.internal;127;1901.0
2021-12-17 22:06:43;2020-09-22 07:40:00;ip-172-20-58-134.ec2.internal;2125;3135.8
2021-12-17 22:06:43;2020-09-22 07:40:00;ip-172-20-61-178.ec2.internal;180;32.6
2021-12-17 22:06:49;2020-09-22 07:40:00;ip-172-20-45-201.ec2.internal;157;
