ts_now;ts_simulator;node;consumption;production
2021-12-21 21:53:11;2020-07-15 06:10:00;ip-172-20-61-178.ec2.internal;193;803.3
2021-12-21 21:53:17;2020-07-15 06:10:00;ip-172-20-45-201.ec2.internal;160;
2021-12-21 21:53:17;2020-07-15 06:10:00;ip-172-20-49-41.ec2.internal;2133;752.2
2021-12-21 21:53:17;2020-07-15 06:10:00;ip-172-20-58-134.ec2.internal;160;450.4
2021-12-21 21:53:17;2020-07-15 06:10:00;ip-172-20-61-178.ec2.internal;193;803.3
2021-12-21 21:53:23;2020-07-15 06:10:00;ip-172-20-45-201.ec2.internal;159;
2021-12-21 21:53:23;2020-07-15 06:10:00;ip-172-20-49-41.ec2.internal;2162;752.2
2021-12-21 21:53:23;2020-07-15 06:10:00;ip-172-20-58-134.ec2.internal;149;450.4
2021-12-21 21:53:23;2020-07-15 06:10:00;ip-172-20-61-178.ec2.internal;181;803.3
2021-12-21 21:53:28;2020-07-15 06:10:00;ip-172-20-45-201.ec2.internal;159;
2021-12-21 21:53:28;2020-07-15 06:10:00;ip-172-20-49-41.ec2.internal;2162;752.2
2021-12-21 21:53:28;2020-07-15 06:10:00;ip-172-20-58-134.ec2.internal;149;450.4
2021-12-21 21:53:28;2020-07-15 06:10:00;ip-172-20-61-178.ec2.internal;181;803.3
2021-12-21 21:53:34;2020-07-15 06:10:00;ip-172-20-45-201.ec2.internal;169;
2021-12-21 21:53:34;2020-07-15 06:10:00;ip-172-20-49-41.ec2.internal;2134;752.2
2021-12-21 21:53:34;2020-07-15 06:10:00;ip-172-20-58-134.ec2.internal;157;450.4
2021-12-21 21:53:34;2020-07-15 06:10:00;ip-172-20-61-178.ec2.internal;174;803.3
2021-12-21 21:53:40;2020-07-15 06:10:00;ip-172-20-45-201.ec2.internal;169;
2021-12-21 21:53:40;2020-07-15 06:10:00;ip-172-20-49-41.ec2.internal;2134;752.2
2021-12-21 21:53:40;2020-07-15 06:10:00;ip-172-20-58-134.ec2.internal;157;450.4
2021-12-21 21:53:40;2020-07-15 06:10:00;ip-172-20-61-178.ec2.internal;174;803.3
2021-12-21 21:53:45;2020-07-15 06:10:00;ip-172-20-45-201.ec2.internal;169;
2021-12-21 21:53:45;2020-07-15 06:10:00;ip-172-20-49-41.ec2.internal;2134;752.2
2021-12-21 21:53:45;2020-07-15 06:10:00;ip-172-20-58-134.ec2.internal;157;450.4
2021-12-21 21:53:45;2020-07-15 06:10:00;ip-172-20-61-178.ec2.internal;174;803.3
2021-12-21 21:53:51;2020-07-15 06:10:00;ip-172-20-45-201.ec2.internal;151;
2021-12-21 21:53:51;2020-07-15 06:10:00;ip-172-20-49-41.ec2.internal;2140;752.2
2021-12-21 21:53:51;2020-07-15 06:10:00;ip-172-20-58-134.ec2.internal;160;450.4
2021-12-21 21:53:51;2020-07-15 06:10:00;ip-172-20-61-178.ec2.internal;192;803.3
2021-12-21 21:53:56;2020-07-15 06:10:00;ip-172-20-45-201.ec2.internal;151;
2021-12-21 21:53:56;2020-07-15 06:10:00;ip-172-20-49-41.ec2.internal;2140;752.2
2021-12-21 21:53:56;2020-07-15 06:10:00;ip-172-20-58-134.ec2.internal;160;450.4
2021-12-21 21:53:56;2020-07-15 06:10:00;ip-172-20-61-178.ec2.internal;192;803.3
2021-12-21 21:54:02;2020-07-15 06:20:00;ip-172-20-45-201.ec2.internal;151;
2021-12-21 21:54:02;2020-07-15 06:20:00;ip-172-20-49-41.ec2.internal;2140;1036.5
2021-12-21 21:54:02;2020-07-15 06:20:00;ip-172-20-58-134.ec2.internal;160;583.8
2021-12-21 21:54:02;2020-07-15 06:20:00;ip-172-20-61-178.ec2.internal;192;1143.7
2021-12-21 21:54:08;2020-07-15 06:20:00;ip-172-20-45-201.ec2.internal;192;
2021-12-21 21:54:08;2020-07-15 06:20:00;ip-172-20-49-41.ec2.internal;2116;1036.5
2021-12-21 21:54:08;2020-07-15 06:20:00;ip-172-20-58-134.ec2.internal;167;583.8
2021-12-21 21:54:08;2020-07-15 06:20:00;ip-172-20-61-178.ec2.internal;183;1143.7
2021-12-21 21:54:13;2020-07-15 06:20:00;ip-172-20-45-201.ec2.internal;192;
2021-12-21 21:54:13;2020-07-15 06:20:00;ip-172-20-49-41.ec2.internal;2116;1036.5
2021-12-21 21:54:13;2020-07-15 06:20:00;ip-172-20-58-134.ec2.internal;167;583.8
