ts_now;ts_simulator;node;consumption;production
2021-12-15 22:14:31;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;145;9157.3
2021-12-15 22:14:31;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;175;1816.2
2021-12-15 22:14:37;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2118;
2021-12-15 22:14:37;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;115;6584.1
2021-12-15 22:14:37;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;146;9157.3
2021-12-15 22:14:37;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;152;1816.2
2021-12-15 22:14:43;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2118;
2021-12-15 22:14:43;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;115;6584.1
2021-12-15 22:14:43;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;146;9157.3
2021-12-15 22:14:43;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;152;1816.2
2021-12-15 22:14:48;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2147;
2021-12-15 22:14:48;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;98;6584.1
2021-12-15 22:14:48;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;142;9157.3
2021-12-15 22:14:48;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;184;1816.2
2021-12-15 22:14:54;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2147;
2021-12-15 22:14:54;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;98;6584.1
2021-12-15 22:14:54;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;142;9157.3
2021-12-15 22:14:54;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;184;1816.2
2021-12-15 22:15:00;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2147;
2021-12-15 22:15:00;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;98;6584.1
2021-12-15 22:15:00;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;142;9157.3
2021-12-15 22:15:00;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;184;1816.2
2021-12-15 22:15:06;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2115;
2021-12-15 22:15:06;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;117;6584.1
2021-12-15 22:15:06;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;159;9157.3
2021-12-15 22:15:06;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;172;1816.2
2021-12-15 22:15:12;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2115;
2021-12-15 22:15:12;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;117;6584.1
2021-12-15 22:15:12;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;159;9157.3
2021-12-15 22:15:12;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;172;1816.2
2021-12-15 22:15:18;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2161;
2021-12-15 22:15:18;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;110;6584.1
2021-12-15 22:15:18;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;157;9157.3
2021-12-15 22:15:18;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;163;1816.2
2021-12-15 22:15:24;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2161;
2021-12-15 22:15:24;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;110;6584.1
2021-12-15 22:15:24;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;157;9157.3
2021-12-15 22:15:24;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;163;1816.2
2021-12-15 22:15:29;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2161;
2021-12-15 22:15:29;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;110;6584.1
2021-12-15 22:15:29;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;157;9157.3
2021-12-15 22:15:29;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;163;1816.2
2021-12-15 22:15:35;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2130;
2021-12-15 22:15:35;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;112;6584.1
2021-12-15 22:15:35;2020-06-01 12:00:00;ip-172-20-58-134.ec2.internal;154;9157.3
2021-12-15 22:15:35;2020-06-01 12:00:00;ip-172-20-61-178.ec2.internal;170;1816.2
2021-12-15 22:15:41;2020-06-01 12:00:00;ip-172-20-45-201.ec2.internal;2130;
2021-12-15 22:15:41;2020-06-01 12:00:00;ip-172-20-49-41.ec2.internal;112;6584.1
