ts_now;ts_simulator;node;consumption;production
2021-12-16 14:44:39;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2087;2132.2
2021-12-16 14:44:39;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;149;1167.6
2021-12-16 14:44:39;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;187;2386.1
2021-12-16 14:44:45;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;155;
2021-12-16 14:44:45;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2087;2132.2
2021-12-16 14:44:45;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;149;1167.6
2021-12-16 14:44:45;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;187;2386.1
2021-12-16 14:44:51;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;125;
2021-12-16 14:44:51;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2105;2132.2
2021-12-16 14:44:51;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;167;1167.6
2021-12-16 14:44:51;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;175;2386.1
2021-12-16 14:44:57;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;125;
2021-12-16 14:44:57;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2105;2132.2
2021-12-16 14:44:57;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;167;1167.6
2021-12-16 14:44:57;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;175;2386.1
2021-12-16 14:45:03;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;163;
2021-12-16 14:45:03;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2110;2132.2
2021-12-16 14:45:03;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;133;1167.6
2021-12-16 14:45:03;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;210;2386.1
2021-12-16 14:45:08;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;163;
2021-12-16 14:45:08;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2110;2132.2
2021-12-16 14:45:08;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;133;1167.6
2021-12-16 14:45:08;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;210;2386.1
2021-12-16 14:45:14;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;163;
2021-12-16 14:45:14;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2110;2132.2
2021-12-16 14:45:14;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;133;1167.6
2021-12-16 14:45:14;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;210;2386.1
2021-12-16 14:45:19;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;133;
2021-12-16 14:45:19;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2113;2132.2
2021-12-16 14:45:19;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;151;1167.6
2021-12-16 14:45:19;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;170;2386.1
2021-12-16 14:45:25;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;133;
2021-12-16 14:45:25;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2113;2132.2
2021-12-16 14:45:25;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;151;1167.6
2021-12-16 14:45:25;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;170;2386.1
2021-12-16 14:45:31;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;133;
2021-12-16 14:45:31;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2113;2132.2
2021-12-16 14:45:31;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;151;1167.6
2021-12-16 14:45:31;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;170;2386.1
2021-12-16 14:45:36;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;156;
2021-12-16 14:45:36;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2091;2132.2
2021-12-16 14:45:36;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;156;1167.6
2021-12-16 14:45:36;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;182;2386.1
2021-12-16 14:45:42;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;156;
2021-12-16 14:45:42;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2091;2132.2
2021-12-16 14:45:42;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;156;1167.6
2021-12-16 14:45:42;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;182;2386.1
2021-12-16 14:45:48;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;138;
2021-12-16 14:45:48;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2099;2132.2
2021-12-16 14:45:48;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;148;1167.6
2021-12-16 14:45:48;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;163;2386.1
2021-12-16 14:45:53;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;138;
2021-12-16 14:45:53;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2099;2132.2
2021-12-16 14:45:53;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;148;1167.6
2021-12-16 14:45:53;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;163;2386.1
2021-12-16 14:45:59;2020-06-01 18:10:00;ip-172-20-45-201.ec2.internal;138;
2021-12-16 14:45:59;2020-06-01 18:10:00;ip-172-20-49-41.ec2.internal;2099;2132.2
2021-12-16 14:45:59;2020-06-01 18:10:00;ip-172-20-58-134.ec2.internal;148;1167.6
2021-12-16 14:45:59;2020-06-01 18:10:00;ip-172-20-61-178.ec2.internal;163;2386.1
2021-12-16 14:46:04;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;158;
2021-12-16 14:46:04;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2110;2097.5
2021-12-16 14:46:04;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;167;950.8
2021-12-16 14:46:04;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;210;2545.1
2021-12-16 14:46:10;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;158;
2021-12-16 14:46:10;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2110;2097.5
2021-12-16 14:46:10;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;167;950.8
2021-12-16 14:46:10;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;210;2545.1
2021-12-16 14:46:16;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;158;
2021-12-16 14:46:16;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2110;2097.5
2021-12-16 14:46:16;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;167;950.8
2021-12-16 14:46:16;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;210;2545.1
2021-12-16 14:46:21;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;137;
2021-12-16 14:46:21;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2106;2097.5
2021-12-16 14:46:21;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;140;950.8
2021-12-16 14:46:21;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;180;2545.1
2021-12-16 14:46:27;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;137;
2021-12-16 14:46:27;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2106;2097.5
2021-12-16 14:46:27;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;140;950.8
2021-12-16 14:46:27;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;180;2545.1
2021-12-16 14:46:32;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;137;
2021-12-16 14:46:32;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2106;2097.5
2021-12-16 14:46:32;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;140;950.8
2021-12-16 14:46:32;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;180;2545.1
2021-12-16 14:46:38;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;154;
2021-12-16 14:46:38;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2088;2097.5
2021-12-16 14:46:38;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;165;950.8
2021-12-16 14:46:38;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;145;2545.1
2021-12-16 14:46:43;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;154;
2021-12-16 14:46:43;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2088;2097.5
2021-12-16 14:46:43;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;165;950.8
2021-12-16 14:46:43;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;145;2545.1
2021-12-16 14:46:49;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;153;
2021-12-16 14:46:49;2020-06-01 18:20:00;ip-172-20-49-41.ec2.internal;2104;2097.5
2021-12-16 14:46:49;2020-06-01 18:20:00;ip-172-20-58-134.ec2.internal;145;950.8
2021-12-16 14:46:49;2020-06-01 18:20:00;ip-172-20-61-178.ec2.internal;177;2545.1
2021-12-16 14:46:55;2020-06-01 18:20:00;ip-172-20-45-201.ec2.internal;153;
