ts_now;ts_simulator;node;consumption;production
2021-12-26 11:17:05;2020-09-22 14:30:00;ip-172-20-58-134.ec2.internal;155;2902.3
2021-12-26 11:17:05;2020-09-22 14:30:00;ip-172-20-61-178.ec2.internal;189;803.3
2021-12-26 11:17:11;2020-09-22 14:30:00;ip-172-20-45-201.ec2.internal;190;
2021-12-26 11:17:11;2020-09-22 14:30:00;ip-172-20-49-41.ec2.internal;145;2223.4
2021-12-26 11:17:11;2020-09-22 14:30:00;ip-172-20-58-134.ec2.internal;155;2902.3
2021-12-26 11:17:11;2020-09-22 14:30:00;ip-172-20-61-178.ec2.internal;189;803.3
2021-12-26 11:17:17;2020-06-14 00:00:00;ip-172-20-45-201.ec2.internal;190;
2021-12-26 11:17:17;2020-06-14 00:00:00;ip-172-20-49-41.ec2.internal;145;156.6
2021-12-26 11:17:17;2020-06-14 00:00:00;ip-172-20-58-134.ec2.internal;155;0.0
2021-12-26 11:17:17;2020-06-14 00:00:00;ip-172-20-61-178.ec2.internal;189;261.0
2021-12-26 11:17:22;2020-06-14 00:00:00;ip-172-20-45-201.ec2.internal;196;
2021-12-26 11:17:22;2020-06-14 00:00:00;ip-172-20-49-41.ec2.internal;115;156.6
2021-12-26 11:17:22;2020-06-14 00:00:00;ip-172-20-58-134.ec2.internal;153;0.0
2021-12-26 11:17:22;2020-06-14 00:00:00;ip-172-20-61-178.ec2.internal;197;261.0
2021-12-26 11:17:28;2020-06-14 00:00:00;ip-172-20-45-201.ec2.internal;196;
2021-12-26 11:17:28;2020-06-14 00:00:00;ip-172-20-49-41.ec2.internal;115;156.6
2021-12-26 11:17:28;2020-06-14 00:00:00;ip-172-20-58-134.ec2.internal;153;0.0
2021-12-26 11:17:28;2020-06-14 00:00:00;ip-172-20-61-178.ec2.internal;197;261.0
2021-12-26 11:17:35;2020-06-14 00:00:00;ip-172-20-45-201.ec2.internal;176;
2021-12-26 11:17:35;2020-06-14 00:00:00;ip-172-20-49-41.ec2.internal;135;156.6
2021-12-26 11:17:35;2020-06-14 00:00:00;ip-172-20-58-134.ec2.internal;130;0.0
2021-12-26 11:17:35;2020-06-14 00:00:00;ip-172-20-61-178.ec2.internal;185;261.0
2021-12-26 11:17:40;2020-06-14 00:00:00;ip-172-20-45-201.ec2.internal;176;
2021-12-26 11:17:40;2020-06-14 00:00:00;ip-172-20-49-41.ec2.internal;135;156.6
2021-12-26 11:17:40;2020-06-14 00:00:00;ip-172-20-58-134.ec2.internal;130;0.0
2021-12-26 11:17:40;2020-06-14 00:00:00;ip-172-20-61-178.ec2.internal;185;261.0
2021-12-26 11:17:46;2020-06-14 00:00:00;ip-172-20-45-201.ec2.internal;176;
2021-12-26 11:17:46;2020-06-14 00:00:00;ip-172-20-49-41.ec2.internal;135;156.6
2021-12-26 11:17:46;2020-06-14 00:00:00;ip-172-20-58-134.ec2.internal;130;0.0
2021-12-26 11:17:46;2020-06-14 00:00:00;ip-172-20-61-178.ec2.internal;185;261.0
2021-12-26 11:17:53;2020-06-14 00:00:00;ip-172-20-45-201.ec2.internal;177;
2021-12-26 11:17:53;2020-06-14 00:00:00;ip-172-20-49-41.ec2.internal;108;156.6
2021-12-26 11:17:53;2020-06-14 00:00:00;ip-172-20-58-134.ec2.internal;163;0.0
2021-12-26 11:17:53;2020-06-14 00:00:00;ip-172-20-61-178.ec2.internal;180;261.0
2021-12-26 11:17:59;2020-06-14 00:00:00;ip-172-20-45-201.ec2.internal;177;
2021-12-26 11:17:59;2020-06-14 00:00:00;ip-172-20-49-41.ec2.internal;108;156.6
2021-12-26 11:17:59;2020-06-14 00:00:00;ip-172-20-58-134.ec2.internal;163;0.0
2021-12-26 11:17:59;2020-06-14 00:00:00;ip-172-20-61-178.ec2.internal;180;261.0
2021-12-26 11:18:04;2020-06-14 00:10:00;ip-172-20-45-201.ec2.internal;205;
2021-12-26 11:18:04;2020-06-14 00:10:00;ip-172-20-49-41.ec2.internal;116;397.1
2021-12-26 11:18:04;2020-06-14 00:10:00;ip-172-20-58-134.ec2.internal;137;0.0
2021-12-26 11:18:04;2020-06-14 00:10:00;ip-172-20-61-178.ec2.internal;3381;661.9
2021-12-26 11:18:10;2020-06-14 00:10:00;ip-172-20-45-201.ec2.internal;205;
2021-12-26 11:18:10;2020-06-14 00:10:00;ip-172-20-49-41.ec2.internal;116;397.1
2021-12-26 11:18:10;2020-06-14 00:10:00;ip-172-20-58-134.ec2.internal;137;0.0
2021-12-26 11:18:10;2020-06-14 00:10:00;ip-172-20-61-178.ec2.internal;3381;661.9
2021-12-26 11:18:16;2020-06-14 00:10:00;ip-172-20-45-201.ec2.internal;205;
2021-12-26 11:18:16;2020-06-14 00:10:00;ip-172-20-49-41.ec2.internal;116;397.1
2021-12-26 11:18:16;2020-06-14 00:10:00;ip-172-20-58-134.ec2.internal;137;0.0
2021-12-26 11:18:16;2020-06-14 00:10:00;ip-172-20-61-178.ec2.internal;3381;661.9
2021-12-26 11:18:22;2020-06-14 00:10:00;ip-172-20-45-201.ec2.internal;184;
2021-12-26 11:18:22;2020-06-14 00:10:00;ip-172-20-49-41.ec2.internal;347;397.1
2021-12-26 11:18:22;2020-06-14 00:10:00;ip-172-20-58-134.ec2.internal;147;0.0
2021-12-26 11:18:22;2020-06-14 00:10:00;ip-172-20-61-178.ec2.internal;2997;661.9
2021-12-26 11:18:30;2020-06-14 00:10:00;ip-172-20-45-201.ec2.internal;184;
2021-12-26 11:18:30;2020-06-14 00:10:00;ip-172-20-49-41.ec2.internal;347;397.1
2021-12-26 11:18:30;2020-06-14 00:10:00;ip-172-20-58-134.ec2.internal;147;0.0
2021-12-26 11:18:30;2020-06-14 00:10:00;ip-172-20-61-178.ec2.internal;2997;661.9
2021-12-26 11:18:36;2020-06-14 00:10:00;ip-172-20-45-201.ec2.internal;188;
2021-12-26 11:18:36;2020-06-14 00:10:00;ip-172-20-49-41.ec2.internal;3407;397.1
2021-12-26 11:18:36;2020-06-14 00:10:00;ip-172-20-58-134.ec2.internal;168;0.0
2021-12-26 11:18:36;2020-06-14 00:10:00;ip-172-20-61-178.ec2.internal;3007;661.9
2021-12-26 11:18:46;2020-06-14 00:10:00;ip-172-20-45-201.ec2.internal;188;
2021-12-26 11:18:46;2020-06-14 00:10:00;ip-172-20-49-41.ec2.internal;3407;397.1
2021-12-26 11:18:46;2020-06-14 00:10:00;ip-172-20-58-134.ec2.internal;168;0.0
2021-12-26 11:18:46;2020-06-14 00:10:00;ip-172-20-61-178.ec2.internal;3007;661.9
2021-12-26 11:18:52;2020-06-14 00:10:00;ip-172-20-45-201.ec2.internal;172;
2021-12-26 11:18:52;2020-06-14 00:10:00;ip-172-20-49-41.ec2.internal;3309;397.1
2021-12-26 11:18:52;2020-06-14 00:10:00;ip-172-20-58-134.ec2.internal;144;0.0
2021-12-26 11:18:52;2020-06-14 00:10:00;ip-172-20-61-178.ec2.internal;2984;661.9
2021-12-26 11:18:59;2020-06-14 00:10:00;ip-172-20-45-201.ec2.internal;172;
2021-12-26 11:18:59;2020-06-14 00:10:00;ip-172-20-49-41.ec2.internal;3309;397.1
2021-12-26 11:18:59;2020-06-14 00:10:00;ip-172-20-58-134.ec2.internal;144;0.0
2021-12-26 11:18:59;2020-06-14 00:10:00;ip-172-20-61-178.ec2.internal;2984;661.9
2021-12-26 11:19:05;2020-06-14 00:20:00;ip-172-20-45-201.ec2.internal;200;
2021-12-26 11:19:05;2020-06-14 00:20:00;ip-172-20-49-41.ec2.internal;3351;807.1
2021-12-26 11:19:05;2020-06-14 00:20:00;ip-172-20-58-134.ec2.internal;156;0.0
2021-12-26 11:19:05;2020-06-14 00:20:00;ip-172-20-61-178.ec2.internal;2465;1345.1
2021-12-26 11:19:11;2020-06-14 00:20:00;ip-172-20-45-201.ec2.internal;200;
2021-12-26 11:19:11;2020-06-14 00:20:00;ip-172-20-49-41.ec2.internal;3351;807.1
2021-12-26 11:19:11;2020-06-14 00:20:00;ip-172-20-58-134.ec2.internal;156;0.0
2021-12-26 11:19:11;2020-06-14 00:20:00;ip-172-20-61-178.ec2.internal;2465;1345.1
2021-12-26 11:19:17;2020-06-14 00:20:00;ip-172-20-45-201.ec2.internal;200;
2021-12-26 11:19:17;2020-06-14 00:20:00;ip-172-20-49-41.ec2.internal;3351;807.1
2021-12-26 11:19:17;2020-06-14 00:20:00;ip-172-20-58-134.ec2.internal;156;0.0
2021-12-26 11:19:17;2020-06-14 00:20:00;ip-172-20-61-178.ec2.internal;2465;1345.1
